loan_percent_income,loan_int_rate,loan_amnt,previous_loan_defaults_on_file
0.32,9.77,34664.0,Yes
0.12,11.56,14000.0,No
0.25,11.59,16000.0,No
0.09,14.28,25000.0,Yes
0.07,7.64,6407.0,No
0.05,10.9,5148.0,Yes
0.18,13.48,15000.0,No
0.02,8.41,2000.0,Yes
0.17,12.93,25000.0,Yes
0.06,11.48,2933.0,Yes
0.09,12.73,4455.0,No
0.1,7.02,6000.0,No
0.09,10.77,4999.0,No
0.1,8.09,11100.0,Yes
0.1,14.96,5000.0,Yes
0.04,7.61,2400.0,No
0.12,11.71,5000.0,Yes
0.2,12.53,13000.0,Yes
0.1,6.59,15000.0,Yes
0.13,13.31,19659.0,Yes
0.04,15.97,2500.0,Yes
0.08,7.42,2500.0,Yes
0.1,12.59,15000.0,Yes
0.11,11.6,19671.0,Yes
0.15,10.77,17071.0,Yes
0.14,8.73,20149.0,No
0.03,6.58,4000.0,No
0.15,14.24,7124.0,Yes
0.07,14.06,4000.0,No
0.14,10.18,10000.0,Yes
0.08,10.98,5000.0,No
0.14,8.8,10000.0,Yes
0.07,10.21,14493.0,No
0.16,8.84,11883.0,Yes
0.12,5.47,11000.0,No
0.22,10.06,7000.0,Yes
0.07,14.5,1000.0,Yes
0.07,7.52,8818.0,Yes
0.19,6.95,10000.0,Yes
0.1,9.13,5000.0,No
0.09,6.93,10000.0,No
0.16,11.71,10000.0,No
0.08,7.9,6248.0,Yes
0.16,10.75,15000.0,No
0.23,11.43,24000.0,Yes
0.04,8.13,2000.0,Yes
0.06,7.11,6000.0,No
0.18,9.82,12000.0,No
0.06,7.84,4000.0,No
0.1,12.98,10000.0,Yes
0.07,6.99,5000.0,Yes
0.09,7.47,7039.0,No
0.16,11.83,25000.0,Yes
0.12,10.04,10000.0,Yes
0.22,10.82,20000.0,Yes
0.1,10.17,14000.0,Yes
0.13,10.29,6000.0,No
0.19,12.34,24226.0,Yes
0.16,12.98,7000.0,No
0.11,11.86,4800.0,Yes
0.04,11.79,3710.0,Yes
0.22,10.17,11500.0,No
0.03,19.06,5488.0,Yes
0.04,10.64,6138.0,No
0.1,14.99,6439.0,No
0.16,10.3,10000.0,No
0.07,9.42,4000.0,Yes
0.16,13.11,10000.0,Yes
0.14,13.51,5995.0,No
0.12,13.16,12000.0,No
0.09,8.83,10000.0,Yes
0.08,10.83,1943.0,Yes
0.04,6.98,5745.0,Yes
0.23,6.03,17000.0,Yes
0.12,9.32,6000.0,No
0.12,9.83,17571.0,Yes
0.24,10.58,25000.0,Yes
0.13,9.29,5000.0,Yes
0.1,11.35,4000.0,Yes
0.28,10.96,7504.0,Yes
0.15,5.97,7500.0,Yes
0.17,11.49,6400.0,Yes
0.18,13.48,10768.0,No
0.11,7.67,6000.0,Yes
0.06,9.28,6000.0,No
0.14,10.18,8000.0,Yes
0.21,13.55,15000.0,No
0.1,8.18,12800.0,Yes
0.03,9.03,5931.0,No
0.05,15.97,14182.0,No
0.1,13.24,3000.0,Yes
0.13,12.06,13339.0,Yes
0.17,8.7,4800.0,Yes
0.2,11.13,7500.0,Yes
0.05,9.13,4875.0,Yes
0.18,6.32,10000.0,Yes
0.07,12.77,4000.0,Yes
0.14,14.45,15000.0,Yes
0.22,7.75,15000.0,Yes
0.06,9.99,6000.0,Yes
0.07,9.15,6500.0,Yes
0.14,12.24,8000.0,No
0.13,8.79,5600.0,Yes
0.09,19.06,10000.0,Yes
0.08,7.38,6019.0,No
0.2,10.83,12000.0,Yes
0.25,12.55,15000.0,Yes
0.16,7.11,7000.0,Yes
0.05,6.69,3720.0,Yes
0.09,10.64,3000.0,No
0.1,13.81,35000.0,Yes
0.06,8.61,3000.0,Yes
0.22,13.82,15000.0,No
0.02,9.41,4910.0,Yes
0.04,10.63,3000.0,No
0.2,12.81,18000.0,No
0.12,6.3,9000.0,No
0.07,12.39,8000.0,No
0.1,12.53,5000.0,Yes
0.19,11.92,10333.0,No
0.01,13.16,2538.0,Yes
0.09,13.56,7037.0,No
0.11,8.5,11070.0,Yes
0.06,13.11,1544.0,Yes
0.06,11.56,6484.0,Yes
0.16,11.08,15000.0,Yes
0.11,11.45,6895.0,No
0.2,12.31,10000.0,Yes
0.16,8.57,6000.0,Yes
0.15,10.3,14320.0,Yes
0.04,7.88,6000.0,No
0.17,9.16,6053.0,No
0.15,7.27,7940.0,Yes
0.13,10.94,24000.0,Yes
0.21,10.86,12000.0,No
0.21,14.3,20000.0,Yes
0.05,12.76,2500.0,No
0.16,8.47,12000.0,No
0.12,16.11,8000.0,No
0.03,10.6,9589.0,Yes
0.11,6.66,8400.0,Yes
0.11,7.93,8000.0,No
0.1,7.38,6000.0,No
0.04,9.78,2800.0,Yes
0.03,9.55,5383.0,Yes
0.2,9.33,10000.0,No
0.09,10.51,9000.0,Yes
0.06,7.46,5814.0,Yes
0.09,14.68,8000.0,Yes
0.12,10.11,8006.0,Yes
0.14,7.82,5638.0,Yes
0.21,9.92,10000.0,Yes
0.07,8.49,4500.0,Yes
0.05,11.17,12060.0,Yes
0.1,10.24,20000.0,No
0.14,9.17,7000.0,Yes
0.17,7.89,10797.0,No
0.04,7.85,2500.0,No
0.04,11.2,4000.0,No
0.18,13.49,4802.0,Yes
0.04,11.99,1850.0,Yes
0.04,9.98,1800.0,Yes
0.07,12.07,4287.0,No
0.2,7.07,12000.0,Yes
0.09,12.38,25000.0,Yes
0.04,14.02,2000.0,Yes
0.04,10.53,5000.0,Yes
0.25,16.69,35000.0,Yes
0.08,11.33,9939.0,Yes
0.08,9.55,8000.0,No
0.15,7.2,10000.0,Yes
0.2,8.88,7000.0,No
0.07,7.81,5000.0,Yes
0.09,9.59,5000.0,Yes
0.06,8.56,3813.0,Yes
0.1,15.41,6000.0,No
0.09,9.22,20000.0,No
0.09,8.66,6000.0,Yes
0.05,9.42,4566.0,Yes
0.19,7.33,10481.0,No
0.08,13.07,4000.0,No
0.16,8.96,6000.0,Yes
0.06,11.66,5585.0,Yes
0.09,11.51,12000.0,Yes
0.13,9.92,14953.0,Yes
0.41,8.71,15129.0,Yes
0.15,15.38,8000.0,No
0.11,7.09,12000.0,Yes
0.03,11.01,3000.0,Yes
0.21,13.31,20000.0,Yes
0.15,11.43,12000.0,Yes
0.1,8.25,5000.0,Yes
0.22,7.65,9000.0,Yes
0.16,6.64,7000.0,Yes
0.09,12.61,12000.0,Yes
0.05,13.0,4923.0,Yes
0.05,10.83,3500.0,Yes
0.02,7.66,1200.0,Yes
0.07,9.3,6751.0,Yes
0.15,6.34,5000.0,No
0.08,6.74,10023.0,No
0.14,10.53,25000.0,Yes
0.04,8.73,4000.0,Yes
0.06,6.71,4146.0,No
0.14,13.01,6000.0,Yes
0.39,10.23,18347.0,Yes
0.11,9.16,9000.0,Yes
0.23,11.61,20492.0,Yes
0.04,7.31,3000.0,No
0.1,6.92,5000.0,Yes
0.24,11.2,16000.0,No
0.03,8.67,3600.0,No
0.11,14.19,9500.0,No
0.09,14.16,25000.0,No
0.07,6.11,4000.0,Yes
0.21,13.64,21265.0,Yes
0.08,12.72,8000.0,No
0.25,14.65,25000.0,No
0.09,11.0,2800.0,Yes
0.15,9.71,6573.0,Yes
0.07,8.56,3600.0,No
0.2,11.01,12000.0,Yes
0.12,10.67,6000.0,Yes
0.05,10.76,2915.0,Yes
0.11,9.92,4000.0,No
0.12,15.17,8000.0,No
0.13,8.05,7000.0,Yes
0.11,16.1,5000.0,Yes
0.16,15.28,18000.0,Yes
0.18,12.43,21820.0,Yes
0.07,11.2,2000.0,Yes
0.12,8.85,8000.0,Yes
0.24,10.21,7121.0,No
0.06,11.49,3000.0,Yes
0.04,9.16,5000.0,No
0.14,10.14,10376.0,Yes
0.3,8.87,7750.0,Yes
0.14,9.67,5444.0,No
0.16,10.62,12000.0,Yes
0.06,7.71,2802.0,Yes
0.08,11.16,6199.0,Yes
0.11,9.3,5000.0,Yes
0.09,13.52,3000.0,No
0.2,15.89,16000.0,No
0.05,8.55,4200.0,Yes
0.13,10.7,12000.0,No
0.04,12.6,17391.0,No
0.18,9.28,25000.0,Yes
0.22,9.62,15000.0,Yes
0.07,8.08,12000.0,Yes
0.07,6.34,10000.0,Yes
0.07,10.81,3098.0,No
0.17,11.32,15600.0,Yes
0.12,7.95,13000.0,Yes
0.04,12.73,3500.0,No
0.13,12.14,15000.0,Yes
0.12,6.99,15000.0,Yes
0.16,11.03,10000.0,No
0.06,9.3,2226.0,Yes
0.11,10.0,7000.0,No
0.08,9.08,3000.0,Yes
0.14,14.98,6000.0,No
0.05,8.95,4000.0,Yes
0.05,15.0,5000.0,Yes
0.15,11.24,9000.0,Yes
0.13,11.24,5600.0,Yes
0.31,9.32,15000.0,Yes
0.06,13.23,3600.0,Yes
0.06,13.7,3000.0,Yes
0.04,10.79,2000.0,Yes
0.03,13.75,5000.0,Yes
0.3,10.11,25000.0,Yes
0.17,9.83,25000.0,No
0.15,10.11,9424.0,Yes
0.37,13.46,13633.0,Yes
0.19,11.82,25000.0,Yes
0.08,11.51,7000.0,No
0.07,11.51,3000.0,No
0.12,10.86,5500.0,Yes
0.29,6.13,12000.0,Yes
0.04,17.37,6657.0,Yes
0.13,8.39,8000.0,Yes
0.05,12.09,2500.0,Yes
0.2,9.48,21000.0,Yes
0.07,10.15,10160.0,Yes
0.12,10.7,16000.0,No
0.08,11.09,7000.0,Yes
0.18,9.85,20874.0,Yes
0.18,10.48,25000.0,Yes
0.21,11.76,15000.0,Yes
0.12,10.57,10000.0,Yes
0.19,12.5,11429.0,Yes
0.14,7.95,12000.0,No
0.19,7.49,6000.0,No
0.02,12.23,2000.0,Yes
0.18,10.8,6202.0,Yes
0.27,9.95,13879.0,Yes
0.27,11.27,20000.0,No
0.07,6.2,4027.0,Yes
0.2,10.99,29665.0,Yes
0.23,8.5,15879.0,Yes
0.14,8.64,12000.0,Yes
0.03,12.62,2066.0,Yes
0.34,10.03,35000.0,No
0.36,7.95,12854.0,Yes
0.18,14.54,9000.0,No
0.21,13.07,21437.0,Yes
0.14,11.06,12000.0,Yes
0.09,8.69,3000.0,Yes
0.11,11.11,5174.0,Yes
0.08,10.8,8000.0,Yes
0.03,17.4,5193.0,Yes
0.06,16.37,1389.0,Yes
0.21,17.59,18000.0,Yes
0.04,5.48,4997.0,Yes
0.14,11.01,6483.0,Yes
0.16,8.23,10000.0,Yes
0.17,10.29,7200.0,Yes
0.24,11.54,10000.0,No
0.12,7.22,16873.0,Yes
0.06,9.83,3117.0,Yes
0.14,10.29,7773.0,Yes
0.15,15.14,6000.0,No
0.2,11.45,12000.0,No
0.14,11.18,9000.0,Yes
0.04,7.9,4348.0,No
0.05,8.64,1865.0,Yes
0.19,15.77,10000.0,Yes
0.12,11.55,10000.0,Yes
0.23,7.73,9837.0,Yes
0.04,6.47,6092.0,Yes
0.09,10.78,11500.0,Yes
0.21,11.23,15000.0,Yes
0.18,9.14,7175.0,Yes
0.11,13.34,3504.0,No
0.02,8.39,3021.0,No
0.18,11.89,15000.0,No
0.19,13.27,14296.0,No
0.06,14.21,4500.0,Yes
0.15,9.84,10000.0,Yes
0.21,11.13,10000.0,Yes
0.08,7.35,12000.0,Yes
0.08,6.91,13813.0,Yes
0.28,9.05,35000.0,No
0.21,11.74,11943.0,Yes
0.02,12.9,1500.0,Yes
0.02,9.49,3323.0,Yes
0.09,13.69,7000.0,No
0.06,6.8,5982.0,Yes
0.06,10.44,4095.0,No
0.16,7.16,12000.0,No
0.14,10.16,24000.0,Yes
0.1,11.12,5000.0,Yes
0.15,7.76,4000.0,Yes
0.08,11.28,18000.0,No
0.04,10.21,4181.0,No
0.03,11.07,4913.0,Yes
0.06,10.45,4000.0,Yes
0.06,9.53,10141.0,Yes
0.08,11.61,15000.0,Yes
0.07,12.17,2774.0,Yes
0.05,7.05,3000.0,No
0.19,10.76,18000.0,No
0.05,6.12,5000.0,No
0.09,11.06,7000.0,No
0.22,9.96,24181.0,Yes
0.07,10.31,5000.0,Yes
0.07,8.02,5000.0,Yes
0.09,8.61,2875.0,Yes
0.17,9.54,8000.0,No
0.03,9.93,2000.0,Yes
0.04,11.4,5000.0,Yes
0.26,9.08,20000.0,Yes
0.07,11.56,4200.0,No
0.05,10.89,5217.0,No
0.1,10.64,4000.0,No
0.1,10.05,6470.0,No
0.05,5.42,2100.0,Yes
0.11,7.64,8000.0,No
0.06,8.98,3565.0,Yes
0.13,8.06,12000.0,No
0.18,10.22,12000.0,Yes
0.13,10.14,10043.0,Yes
0.06,8.62,4000.0,No
0.17,10.51,15000.0,No
0.15,8.83,10000.0,Yes
0.23,14.99,6000.0,Yes
0.15,12.22,7098.0,Yes
0.09,10.07,12562.0,No
0.13,9.38,10896.0,Yes
0.16,6.3,12500.0,Yes
0.13,10.64,24000.0,Yes
0.02,7.05,2508.0,Yes
0.28,12.53,15000.0,Yes
0.14,12.01,16000.0,No
0.03,12.03,1500.0,Yes
0.29,10.86,10000.0,Yes
0.14,6.15,10000.0,Yes
0.14,8.57,6000.0,Yes
0.14,12.53,5000.0,No
0.14,8.75,7000.0,Yes
0.06,11.25,5000.0,No
0.13,10.99,25000.0,No
0.22,12.54,13863.0,Yes
0.05,16.35,5000.0,Yes
0.05,7.69,5000.0,Yes
0.09,7.65,8000.0,Yes
0.07,8.17,5785.0,No
0.07,9.87,4500.0,Yes
0.14,11.64,9000.0,No
0.09,7.66,10000.0,Yes
0.1,7.34,8000.0,Yes
0.23,14.93,10000.0,No
0.09,11.22,10000.0,Yes
0.15,5.48,6500.0,Yes
0.11,11.69,15000.0,No
0.16,7.76,18000.0,Yes
0.08,11.71,6000.0,Yes
0.06,13.25,5000.0,Yes
0.16,7.0,8000.0,Yes
0.05,9.46,3736.0,Yes
0.23,13.56,12000.0,Yes
0.08,10.32,6475.0,Yes
0.23,10.33,14747.0,Yes
0.18,16.16,20000.0,Yes
0.07,14.49,10000.0,Yes
0.1,6.97,7412.0,Yes
0.1,12.77,25000.0,Yes
0.12,9.73,12012.0,Yes
0.24,9.23,14320.0,Yes
0.14,7.21,4475.0,Yes
0.1,13.49,12025.0,No
0.07,8.81,4594.0,No
0.07,7.67,6000.0,No
0.13,13.91,9000.0,Yes
0.04,12.21,2870.0,Yes
0.06,13.86,4000.0,Yes
0.21,11.08,6367.0,Yes
0.18,12.51,9600.0,Yes
0.08,7.9,9136.0,Yes
0.04,13.48,6528.0,No
0.12,9.55,8000.0,Yes
0.1,14.26,15000.0,No
0.01,8.76,1195.0,Yes
0.06,12.93,6523.0,Yes
0.09,12.61,20000.0,No
0.07,9.81,6400.0,No
0.17,10.71,18000.0,Yes
0.08,9.77,10000.0,No
0.04,10.7,14808.0,Yes
0.24,8.39,8500.0,Yes
0.05,11.34,1211.0,No
0.13,11.72,10000.0,Yes
0.1,7.66,10000.0,No
0.16,11.09,7000.0,Yes
0.12,15.17,15000.0,Yes
0.13,6.42,9197.0,No
0.07,8.33,5000.0,No
0.04,7.05,1925.0,Yes
0.24,8.78,8938.0,No
0.03,11.04,5000.0,No
0.02,9.39,2500.0,No
0.16,9.18,6000.0,No
0.02,12.11,1469.0,Yes
0.07,8.57,5600.0,Yes
0.12,7.37,10000.0,Yes
0.11,12.9,18000.0,Yes
0.03,7.19,3785.0,No
0.03,9.87,6000.0,Yes
0.07,11.08,12000.0,Yes
0.2,11.77,10934.0,No
0.06,7.07,8000.0,Yes
0.18,10.87,18000.0,Yes
0.22,12.37,8000.0,No
0.29,8.14,18000.0,Yes
0.06,14.49,5000.0,Yes
0.09,12.46,4500.0,No
0.19,6.57,10000.0,Yes
0.14,10.56,12000.0,Yes
0.09,12.56,10000.0,No
0.21,11.01,10000.0,Yes
0.12,10.81,6004.0,Yes
0.04,12.92,4800.0,Yes
0.08,8.51,7000.0,Yes
0.06,8.59,10000.0,No
0.15,7.36,10000.0,Yes
0.09,10.45,9500.0,Yes
0.02,11.01,2400.0,Yes
0.15,10.9,14387.0,No
0.2,12.19,25000.0,Yes
0.18,7.86,16000.0,Yes
0.21,10.54,21033.0,No
0.12,11.7,12000.0,No
0.02,7.7,1483.0,No
0.07,11.98,4000.0,No
0.13,14.25,6000.0,No
0.05,11.01,2788.0,Yes
0.07,11.14,6000.0,No
0.06,9.02,14436.0,Yes
0.06,7.29,5750.0,Yes
0.18,10.59,16000.0,Yes
0.13,7.98,5500.0,No
0.18,6.88,9605.0,No
0.12,10.89,10016.0,Yes
0.04,5.51,3000.0,No
0.19,13.87,13000.0,Yes
0.13,13.49,25000.0,Yes
0.14,8.06,7500.0,Yes
0.16,9.14,7000.0,Yes
0.26,12.77,11724.0,Yes
0.13,5.7,12000.0,No
0.13,9.54,11200.0,Yes
0.19,11.0,11000.0,Yes
0.18,10.99,11750.0,Yes
0.03,9.65,3000.0,Yes
0.22,7.51,8383.0,Yes
0.17,12.82,16000.0,No
0.03,6.46,3435.0,No
0.05,13.73,7530.0,No
0.11,7.69,10000.0,Yes
0.06,10.69,15000.0,No
0.08,7.32,10000.0,Yes
0.15,10.56,8500.0,Yes
0.11,12.24,7000.0,Yes
0.2,6.51,10000.0,Yes
0.02,7.19,6079.0,No
0.2,10.99,15000.0,Yes
0.07,12.32,4000.0,Yes
0.34,13.64,10692.0,Yes
0.1,5.44,5000.0,Yes
0.03,10.01,5263.0,Yes
0.13,11.71,11230.0,Yes
0.12,14.54,6000.0,No
0.21,12.19,13000.0,Yes
0.05,9.14,1000.0,Yes
0.07,11.6,9000.0,No
0.2,13.12,10000.0,No
0.07,12.42,2100.0,Yes
0.09,10.17,4500.0,Yes
0.2,11.83,20000.0,Yes
0.04,7.55,1240.0,Yes
0.12,11.87,6000.0,No
0.08,14.3,5000.0,Yes
0.17,14.64,16000.0,Yes
0.12,12.75,8000.0,Yes
0.07,9.13,4000.0,Yes
0.36,10.93,21939.0,Yes
0.18,10.77,16000.0,Yes
0.07,10.58,4000.0,No
0.1,8.04,5000.0,No
0.1,7.92,15000.0,Yes
0.18,12.34,8000.0,No
0.09,10.5,10000.0,No
0.09,8.5,5423.0,Yes
0.04,10.01,3000.0,Yes
0.09,8.62,17476.0,Yes
0.03,7.71,1000.0,No
0.07,9.32,3500.0,Yes
0.16,9.75,10000.0,No
0.04,5.83,4800.0,Yes
0.06,10.74,2789.0,No
0.07,13.6,8000.0,Yes
0.13,12.65,4000.0,Yes
0.04,11.18,9000.0,Yes
0.16,13.4,7000.0,Yes
0.43,12.66,13672.0,Yes
0.06,11.27,6000.0,Yes
0.05,8.05,3561.0,Yes
0.03,9.74,2000.0,Yes
0.03,13.39,1789.0,No
0.14,12.04,7128.0,No
0.01,10.42,12011.0,Yes
0.1,7.05,18000.0,No
0.04,11.38,3000.0,No
0.04,6.81,4000.0,Yes
0.27,7.6,10000.0,Yes
0.24,16.28,20000.0,Yes
0.22,10.9,24000.0,Yes
0.2,11.27,6000.0,Yes
0.08,15.94,18000.0,Yes
0.09,10.15,2934.0,Yes
0.06,10.99,2325.0,Yes
0.06,10.86,6000.0,Yes
0.11,11.06,6500.0,Yes
0.22,13.92,7001.0,Yes
0.18,12.1,15000.0,No
0.09,6.76,9000.0,No
0.08,7.52,5600.0,Yes
0.17,10.67,5000.0,Yes
0.1,11.5,5600.0,Yes
0.22,10.08,25000.0,Yes
0.19,10.67,25000.0,Yes
0.18,16.35,16000.0,No
0.1,11.06,3000.0,Yes
0.03,10.48,8564.0,No
0.05,7.33,4437.0,Yes
0.1,6.56,11947.0,Yes
0.1,12.99,5000.0,Yes
0.1,9.0,5738.0,No
0.19,8.26,23949.0,No
0.09,9.54,9000.0,Yes
0.06,12.43,6000.0,Yes
0.14,8.56,4800.0,No
0.12,10.19,13481.0,No
0.05,9.22,10000.0,No
0.12,7.23,7000.0,Yes
0.17,11.44,25000.0,Yes
0.24,9.44,17918.0,No
0.1,9.99,6000.0,Yes
0.09,13.24,8000.0,No
0.22,9.35,8500.0,Yes
0.22,14.91,10000.0,No
0.18,13.72,16000.0,Yes
0.1,10.9,3000.0,Yes
0.02,12.51,2124.0,Yes
0.11,10.09,5000.0,Yes
0.1,7.16,4000.0,No
0.19,8.72,4800.0,Yes
0.17,11.87,16000.0,Yes
0.23,11.7,12000.0,No
0.09,12.32,4007.0,Yes
0.09,8.14,2500.0,Yes
0.18,12.88,10000.0,Yes
0.18,16.24,10000.0,No
0.1,10.95,2800.0,Yes
0.23,6.31,13865.0,Yes
0.05,10.15,2800.0,Yes
0.06,7.16,4000.0,Yes
0.04,9.63,10764.0,Yes
0.03,8.89,5841.0,Yes
0.07,11.61,3171.0,Yes
0.05,12.35,2623.0,No
0.15,7.09,10000.0,Yes
0.09,16.24,10000.0,Yes
0.1,11.68,1500.0,Yes
0.07,6.81,6061.0,No
0.22,11.5,24250.0,Yes
0.14,7.5,9600.0,No
0.14,14.92,15000.0,Yes
0.09,6.7,6000.0,Yes
0.23,11.37,16855.0,Yes
0.03,12.53,2000.0,Yes
0.14,7.45,12000.0,Yes
0.03,9.72,2371.0,No
0.11,7.66,12000.0,No
0.24,9.68,20000.0,Yes
0.12,10.88,6000.0,Yes
0.15,7.89,13000.0,No
0.07,9.3,2000.0,Yes
0.09,14.14,10000.0,Yes
0.09,10.35,8000.0,Yes
0.08,11.23,15000.0,No
0.2,12.64,15000.0,No
0.09,8.37,15000.0,Yes
0.11,13.36,9061.0,Yes
0.15,13.07,10200.0,Yes
0.11,11.71,12000.0,Yes
0.01,6.39,3001.0,Yes
0.14,10.04,5000.0,No
0.16,11.37,6000.0,Yes
0.21,11.73,25000.0,No
0.12,11.4,5000.0,Yes
0.04,13.06,10000.0,Yes
0.01,14.22,1502.0,Yes
0.1,9.28,8443.0,Yes
0.14,12.93,6848.0,Yes
0.12,8.73,5525.0,Yes
0.2,9.97,7541.0,Yes
0.08,7.0,9297.0,Yes
0.13,12.26,5662.0,Yes
0.26,10.36,25000.0,Yes
0.17,11.03,15000.0,Yes
0.24,12.02,20000.0,Yes
0.04,12.29,2000.0,Yes
0.21,15.27,25000.0,Yes
0.56,9.54,20667.0,No
0.11,10.18,18000.0,No
0.19,7.83,6979.0,Yes
0.15,11.47,10000.0,Yes
0.15,8.4,15000.0,Yes
0.14,7.36,9500.0,Yes
0.16,7.51,9000.0,Yes
0.05,7.31,2711.0,Yes
0.08,10.43,6000.0,Yes
0.09,7.67,6000.0,No
0.05,6.76,5000.0,Yes
0.22,10.81,20000.0,Yes
0.08,9.02,6000.0,Yes
0.18,9.07,10000.0,Yes
0.07,11.13,8000.0,Yes
0.16,12.19,5460.0,Yes
0.15,6.99,24000.0,No
0.19,10.99,10000.0,No
0.09,8.55,10000.0,Yes
0.34,13.48,10706.0,No
0.07,9.29,10000.0,Yes
0.09,13.18,4500.0,Yes
0.04,8.12,4000.0,Yes
0.41,11.35,15000.0,No
0.1,14.83,6000.0,Yes
0.07,7.74,6113.0,No
0.37,9.75,20094.0,Yes
0.1,8.4,6000.0,No
0.08,13.18,3526.0,No
0.15,9.22,14639.0,Yes
0.05,13.28,14593.0,Yes
0.1,13.03,6000.0,Yes
0.15,6.52,14000.0,Yes
0.06,10.53,4117.0,No
0.06,11.48,4830.0,No
0.2,11.47,15000.0,Yes
0.11,7.49,4000.0,No
0.08,10.07,5399.0,Yes
0.12,8.02,12000.0,No
0.16,10.24,7500.0,No
0.06,8.19,14000.0,Yes
0.14,11.14,25000.0,Yes
0.18,10.85,8000.0,No
0.06,7.51,6000.0,Yes
0.14,15.15,6000.0,No
0.08,12.5,8000.0,No
0.01,8.94,3415.0,Yes
0.05,10.01,1500.0,Yes
0.11,9.7,7000.0,Yes
0.28,9.64,10256.0,Yes
0.1,11.77,3000.0,Yes
0.09,11.14,6000.0,Yes
0.03,11.77,2278.0,No
0.22,12.95,9000.0,Yes
0.09,11.09,8000.0,Yes
0.14,12.53,13000.0,Yes
0.32,9.44,10000.0,No
0.06,11.0,4800.0,Yes
0.07,10.22,6000.0,Yes
0.21,9.74,9000.0,No
0.2,6.29,6000.0,No
0.1,10.77,6594.0,No
0.1,13.45,8000.0,No
0.09,5.99,8000.0,No
0.06,7.35,8000.0,Yes
0.07,11.31,2000.0,No
0.17,11.81,13554.0,Yes
0.17,11.96,8500.0,Yes
0.04,11.27,7872.0,No
0.12,7.58,7276.0,No
0.07,9.2,8948.0,Yes
0.16,8.76,15000.0,Yes
0.03,10.95,10000.0,Yes
0.15,12.88,21303.0,Yes
0.09,9.05,10000.0,No
0.12,11.01,3000.0,Yes
0.08,10.5,4504.0,No
0.16,9.06,24000.0,No
0.11,10.83,4000.0,Yes
0.19,12.14,11000.0,No
0.03,6.93,5129.0,Yes
0.19,15.42,15000.0,Yes
0.23,12.9,10554.0,Yes
0.04,12.7,3508.0,Yes
0.16,11.48,12000.0,Yes
0.04,9.12,4000.0,Yes
0.1,12.16,15000.0,Yes
0.12,10.99,7500.0,Yes
0.08,8.9,4000.0,Yes
0.09,12.99,6000.0,Yes
0.11,10.8,5000.0,Yes
0.07,12.95,4000.0,No
0.15,10.55,21158.0,Yes
0.01,7.3,3007.0,Yes
0.22,13.81,7000.0,Yes
0.1,7.37,10000.0,Yes
0.16,6.77,8000.0,Yes
0.1,9.62,6399.0,No
0.09,13.86,20000.0,No
0.18,8.04,8000.0,No
0.08,12.35,3000.0,No
0.1,5.63,5000.0,Yes
0.15,8.2,10000.0,No
0.08,9.23,20000.0,Yes
0.02,8.43,3000.0,Yes
0.08,10.4,4000.0,Yes
0.18,13.26,11000.0,No
0.11,9.41,6000.0,Yes
0.03,12.3,5552.0,No
0.11,9.68,10000.0,No
0.08,12.95,3585.0,Yes
0.17,11.1,25110.0,No
0.09,12.09,5000.0,Yes
0.2,11.61,13000.0,Yes
0.16,8.98,8500.0,Yes
0.31,10.21,18348.0,No
0.14,10.22,25000.0,Yes
0.08,11.01,3000.0,No
0.05,11.05,6000.0,No
0.23,14.48,16800.0,Yes
0.09,11.98,9000.0,Yes
0.09,8.41,10000.0,No
0.09,11.12,10879.0,No
0.13,12.37,5000.0,Yes
0.2,12.56,16000.0,No
0.09,17.16,8500.0,Yes
0.1,13.85,3839.0,Yes
0.1,11.41,20000.0,Yes
0.22,13.1,21824.0,Yes
0.03,8.5,2000.0,Yes
0.2,10.52,20000.0,Yes
0.39,9.91,19062.0,No
0.03,11.1,1706.0,No
0.12,9.45,10000.0,No
0.12,6.62,7000.0,Yes
0.02,13.5,1200.0,Yes
0.19,12.08,7196.0,Yes
0.08,10.05,4800.0,No
0.21,11.91,13000.0,Yes
0.07,7.96,8000.0,Yes
0.17,6.91,20000.0,No
0.2,8.45,12000.0,Yes
0.02,9.52,1457.0,Yes
0.23,10.74,10000.0,Yes
0.17,9.17,8206.0,No
0.06,8.02,12000.0,No
0.04,8.74,4800.0,No
0.05,6.33,5000.0,Yes
0.28,7.82,9765.0,No
0.24,9.8,13941.0,Yes
0.01,11.06,1000.0,No
0.03,11.23,13160.0,No
0.23,11.54,10000.0,Yes
0.14,11.98,25000.0,No
0.13,9.63,7200.0,Yes
0.16,7.95,4200.0,Yes
0.15,12.24,15000.0,Yes
0.25,11.26,20000.0,Yes
0.06,12.36,7967.0,Yes
0.15,12.97,7500.0,Yes
0.19,10.78,25000.0,Yes
0.08,10.92,3000.0,Yes
0.16,7.89,18000.0,Yes
0.15,5.87,12046.0,Yes
0.09,8.87,10000.0,Yes
0.16,7.99,3933.0,No
0.11,9.07,7500.0,Yes
0.06,9.22,4000.0,Yes
0.09,9.29,3000.0,Yes
0.1,12.18,6000.0,No
0.24,12.71,14000.0,Yes
0.07,7.64,7195.0,No
0.21,12.33,12000.0,Yes
0.19,11.3,14295.0,Yes
0.04,7.43,5000.0,Yes
0.17,11.64,8530.0,No
0.11,9.06,4800.0,Yes
0.1,15.8,10000.0,Yes
0.27,9.48,15000.0,No
