person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
32.0,female,Master,54836.0,7,MORTGAGE,4800.0,EDUCATION,7.49,0.09,7.0,719,Yes,0
34.0,male,High School,46682.0,13,MORTGAGE,14500.0,PERSONAL,12.84,0.31,6.0,524,Yes,0
26.0,male,High School,144944.0,2,MORTGAGE,25000.0,EDUCATION,10.86,0.17,3.0,594,Yes,0
32.0,male,Bachelor,27924.0,10,RENT,6800.0,DEBTCONSOLIDATION,11.01,0.24,8.0,586,No,0
25.0,female,High School,115059.0,0,MORTGAGE,5000.0,PERSONAL,10.98,0.04,4.0,626,Yes,0
25.0,male,High School,72998.0,1,OWN,5000.0,HOMEIMPROVEMENT,7.29,0.07,4.0,655,Yes,0
23.0,male,Master,90730.0,0,RENT,10000.0,PERSONAL,11.86,0.11,2.0,631,Yes,0
23.0,male,Master,36755.0,1,RENT,8125.0,EDUCATION,12.68,0.22,3.0,574,Yes,0
26.0,female,High School,99424.0,3,MORTGAGE,5000.0,VENTURE,13.47,0.05,2.0,562,Yes,0
31.0,female,High School,41885.0,8,RENT,9000.0,PERSONAL,11.48,0.21,5.0,609,Yes,0
25.0,male,Bachelor,104146.0,5,MORTGAGE,13000.0,VENTURE,8.49,0.12,4.0,666,Yes,0
22.0,female,Master,45295.0,0,RENT,6800.0,PERSONAL,7.14,0.15,2.0,554,Yes,0
27.0,female,Bachelor,75524.0,3,RENT,15000.0,HOMEIMPROVEMENT,11.01,0.2,8.0,691,Yes,0
22.0,male,Associate,73232.0,0,RENT,10000.0,MEDICAL,11.14,0.14,4.0,649,Yes,0
23.0,male,High School,58682.0,0,RENT,15000.0,DEBTCONSOLIDATION,10.75,0.26,3.0,625,No,1
31.0,female,High School,114965.0,7,MORTGAGE,25000.0,PERSONAL,12.36,0.22,7.0,573,Yes,0
22.0,male,High School,49026.0,0,RENT,7000.0,EDUCATION,11.14,0.14,4.0,498,Yes,0
34.0,male,Master,61412.0,13,RENT,5400.0,PERSONAL,13.16,0.09,8.0,622,No,0
23.0,male,Master,35672.0,3,MORTGAGE,2000.0,MEDICAL,9.7,0.06,3.0,609,Yes,0
26.0,female,Bachelor,66973.0,5,RENT,5000.0,HOMEIMPROVEMENT,11.86,0.07,2.0,639,Yes,0
22.0,female,High School,36866.0,0,RENT,9113.0,MEDICAL,10.1,0.25,4.0,582,No,1
27.0,male,Bachelor,67100.0,8,RENT,15000.0,VENTURE,12.42,0.22,10.0,657,Yes,0
24.0,male,High School,64710.0,1,MORTGAGE,7200.0,HOMEIMPROVEMENT,14.42,0.11,3.0,654,Yes,0
23.0,female,Bachelor,147377.0,2,RENT,14000.0,DEBTCONSOLIDATION,13.48,0.09,2.0,678,Yes,0
23.0,male,High School,70556.0,0,MORTGAGE,2500.0,PERSONAL,10.37,0.04,2.0,648,Yes,0
25.0,male,Master,61765.0,4,MORTGAGE,1000.0,HOMEIMPROVEMENT,18.39,0.02,3.0,605,Yes,0
31.0,male,Associate,360630.0,8,MORTGAGE,10000.0,PERSONAL,16.31,0.03,7.0,643,Yes,0
40.0,male,Associate,36996.0,14,RENT,10654.0,VENTURE,11.21,0.29,14.0,680,No,1
29.0,male,Associate,39455.0,7,MORTGAGE,3100.0,MEDICAL,7.51,0.08,5.0,651,No,1
33.0,male,Bachelor,68257.0,8,MORTGAGE,16000.0,EDUCATION,6.37,0.23,8.0,587,Yes,0
41.0,female,High School,170147.0,17,MORTGAGE,25000.0,DEBTCONSOLIDATION,14.96,0.15,13.0,641,No,1
29.0,female,High School,43008.0,5,RENT,1800.0,DEBTCONSOLIDATION,5.42,0.04,7.0,560,Yes,0
29.0,male,Master,115302.0,5,MORTGAGE,20000.0,DEBTCONSOLIDATION,6.54,0.17,9.0,644,No,0
27.0,male,Associate,42998.0,4,RENT,10375.0,MEDICAL,14.27,0.24,5.0,649,Yes,0
22.0,female,Bachelor,43941.0,0,RENT,3000.0,HOMEIMPROVEMENT,10.37,0.07,3.0,618,No,1
24.0,female,Bachelor,60984.0,2,RENT,17000.0,PERSONAL,13.79,0.28,3.0,653,No,1
25.0,male,High School,58478.0,4,RENT,15000.0,PERSONAL,17.49,0.26,3.0,603,No,1
27.0,male,Bachelor,76377.0,3,RENT,24250.0,MEDICAL,15.31,0.32,6.0,681,No,1
30.0,male,Master,40663.0,11,RENT,6000.0,PERSONAL,8.88,0.15,8.0,716,No,0
22.0,male,Bachelor,64770.0,3,MORTGAGE,6600.0,VENTURE,14.46,0.1,4.0,686,Yes,0
24.0,female,Bachelor,90961.0,3,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.92,0.13,4.0,658,Yes,0
21.0,male,Associate,78900.0,0,MORTGAGE,2200.0,DEBTCONSOLIDATION,12.42,0.03,3.0,681,Yes,0
40.0,female,Master,37007.0,13,RENT,10625.0,VENTURE,11.01,0.29,13.0,560,No,1
28.0,male,Bachelor,79187.0,7,OWN,8000.0,VENTURE,7.66,0.1,7.0,679,Yes,0
32.0,female,Bachelor,64831.0,9,MORTGAGE,1400.0,VENTURE,10.99,0.02,10.0,690,No,0
22.0,female,Bachelor,25101.0,0,RENT,4000.0,PERSONAL,9.45,0.16,3.0,715,Yes,0
29.0,female,Master,41837.0,2,RENT,8994.0,HOMEIMPROVEMENT,10.99,0.21,9.0,666,No,1
31.0,female,Master,65743.0,7,MORTGAGE,13000.0,VENTURE,11.61,0.2,9.0,665,Yes,0
22.0,male,Associate,90893.0,1,MORTGAGE,18000.0,DEBTCONSOLIDATION,5.79,0.2,2.0,677,Yes,0
35.0,female,Bachelor,65510.0,10,MORTGAGE,10000.0,MEDICAL,9.91,0.15,5.0,618,No,0
36.0,male,Bachelor,30175.0,13,RENT,10000.0,DEBTCONSOLIDATION,11.86,0.33,15.0,712,No,1
30.0,male,Associate,45535.0,6,MORTGAGE,6600.0,MEDICAL,13.49,0.14,9.0,586,Yes,0
24.0,female,High School,58100.0,2,OWN,3000.0,EDUCATION,5.79,0.05,4.0,658,Yes,0
23.0,male,Bachelor,119097.0,3,MORTGAGE,10000.0,EDUCATION,11.14,0.08,4.0,679,Yes,0
25.0,male,Bachelor,139344.0,5,MORTGAGE,7000.0,DEBTCONSOLIDATION,11.01,0.05,4.0,628,No,0
24.0,male,High School,231335.0,0,RENT,22000.0,MEDICAL,11.01,0.1,2.0,668,Yes,0
22.0,female,High School,70597.0,0,RENT,3000.0,EDUCATION,11.83,0.04,2.0,625,Yes,0
35.0,male,Associate,102844.0,13,MORTGAGE,21000.0,DEBTCONSOLIDATION,7.49,0.2,9.0,578,Yes,0
30.0,male,High School,96727.0,6,OWN,8000.0,PERSONAL,15.05,0.08,5.0,660,Yes,0
36.0,male,Associate,163068.0,14,MORTGAGE,2500.0,VENTURE,14.91,0.02,17.0,701,Yes,0
28.0,female,High School,72050.0,7,RENT,5000.0,HOMEIMPROVEMENT,5.79,0.07,10.0,444,Yes,0
30.0,male,High School,25048.0,9,RENT,6800.0,PERSONAL,12.84,0.27,6.0,640,No,1
25.0,male,High School,53621.0,6,RENT,2800.0,EDUCATION,6.92,0.05,3.0,636,No,0
26.0,male,Bachelor,35704.0,1,RENT,15000.0,MEDICAL,10.0,0.42,3.0,609,No,1
45.0,male,Bachelor,120721.0,23,MORTGAGE,10000.0,DEBTCONSOLIDATION,16.0,0.08,13.0,673,No,1
23.0,male,Bachelor,85262.0,0,RENT,3500.0,EDUCATION,5.42,0.04,3.0,679,No,0
22.0,female,Bachelor,26300.0,0,RENT,10000.0,DEBTCONSOLIDATION,12.73,0.38,4.0,676,No,1
23.0,male,Bachelor,121040.0,3,MORTGAGE,8000.0,MEDICAL,11.49,0.07,4.0,667,Yes,0
23.0,male,Associate,58470.0,0,RENT,10000.0,PERSONAL,13.79,0.17,3.0,603,No,0
32.0,male,Bachelor,60828.0,10,MORTGAGE,6250.0,EDUCATION,12.87,0.1,6.0,650,Yes,0
31.0,female,Master,86113.0,7,MORTGAGE,18000.0,MEDICAL,19.74,0.21,10.0,708,No,1
26.0,female,Associate,140421.0,7,MORTGAGE,20000.0,VENTURE,12.21,0.14,2.0,705,No,0
22.0,male,Master,35845.0,1,RENT,2000.0,MEDICAL,8.49,0.06,2.0,688,Yes,0
41.0,female,Bachelor,57348.0,20,RENT,25000.0,VENTURE,12.47,0.44,15.0,556,No,1
27.0,male,Bachelor,42140.0,6,MORTGAGE,7500.0,VENTURE,11.01,0.18,9.0,683,Yes,0
23.0,female,Bachelor,89818.0,0,RENT,25000.0,DEBTCONSOLIDATION,16.35,0.28,4.0,674,No,1
22.0,male,Associate,43305.0,1,RENT,12000.0,PERSONAL,11.01,0.28,2.0,642,No,1
29.0,male,Associate,71907.0,8,RENT,13000.0,EDUCATION,11.49,0.18,10.0,659,No,0
27.0,male,Bachelor,88063.0,7,MORTGAGE,17005.0,MEDICAL,7.91,0.19,6.0,553,Yes,0
23.0,male,Associate,93419.0,0,RENT,1150.0,VENTURE,10.95,0.01,2.0,654,Yes,0
23.0,male,Associate,57666.0,1,MORTGAGE,13850.0,DEBTCONSOLIDATION,12.68,0.24,4.0,571,Yes,0
22.0,male,Bachelor,63486.0,0,MORTGAGE,10000.0,PERSONAL,13.87,0.16,4.0,635,No,1
24.0,female,Bachelor,67072.0,0,RENT,12500.0,DEBTCONSOLIDATION,12.87,0.19,2.0,676,No,0
33.0,male,Associate,72388.0,10,MORTGAGE,3000.0,EDUCATION,10.38,0.04,6.0,603,Yes,0
36.0,male,Associate,51342.0,11,RENT,15600.0,PERSONAL,11.01,0.3,14.0,568,No,1
33.0,male,Associate,93784.0,12,RENT,13000.0,HOMEIMPROVEMENT,11.01,0.14,7.0,565,Yes,0
22.0,male,Associate,18290.0,2,RENT,1000.0,VENTURE,16.69,0.05,3.0,623,No,1
23.0,female,Bachelor,53770.0,0,RENT,6000.0,PERSONAL,14.22,0.11,3.0,632,Yes,0
30.0,male,Associate,135283.0,4,RENT,12000.0,DEBTCONSOLIDATION,7.49,0.09,6.0,677,Yes,0
23.0,female,Associate,73187.0,0,MORTGAGE,8000.0,PERSONAL,7.51,0.11,2.0,612,Yes,0
27.0,female,High School,83239.0,7,MORTGAGE,8000.0,DEBTCONSOLIDATION,14.26,0.1,7.0,582,No,1
34.0,male,Bachelor,144951.0,15,RENT,2200.0,DEBTCONSOLIDATION,7.51,0.02,5.0,670,No,0
22.0,female,Master,67043.0,0,RENT,2500.0,PERSONAL,13.22,0.04,4.0,683,Yes,0
25.0,male,High School,37183.0,5,OWN,3000.0,PERSONAL,9.63,0.08,2.0,565,Yes,0
23.0,female,Master,46137.0,2,RENT,7500.0,EDUCATION,7.88,0.16,3.0,557,Yes,0
24.0,male,Associate,114985.0,6,OWN,25000.0,EDUCATION,16.32,0.22,3.0,645,No,0
43.0,female,Master,600812.0,22,MORTGAGE,25000.0,VENTURE,12.61,0.04,14.0,685,No,0
23.0,male,Bachelor,63857.0,2,MORTGAGE,7500.0,EDUCATION,10.59,0.12,3.0,624,Yes,0
24.0,male,Bachelor,60914.0,2,RENT,5000.0,DEBTCONSOLIDATION,10.33,0.08,2.0,616,Yes,0
23.0,male,Associate,47887.0,0,RENT,8000.0,DEBTCONSOLIDATION,16.49,0.17,3.0,620,No,1
31.0,male,Bachelor,19079.0,6,RENT,5000.0,EDUCATION,11.01,0.26,10.0,505,No,1
24.0,female,Master,40502.0,4,RENT,6000.0,DEBTCONSOLIDATION,15.62,0.15,2.0,688,No,1
27.0,female,High School,121110.0,6,RENT,5000.0,MEDICAL,12.42,0.04,8.0,651,No,0
40.0,male,High School,77785.0,18,MORTGAGE,12000.0,EDUCATION,10.25,0.15,17.0,627,Yes,0
44.0,male,Bachelor,36859.0,24,MORTGAGE,4500.0,DEBTCONSOLIDATION,15.62,0.12,15.0,664,No,1
25.0,male,Associate,24250.0,0,RENT,6000.0,MEDICAL,7.14,0.25,3.0,679,No,1
22.0,male,High School,61169.0,0,OWN,5000.0,PERSONAL,12.62,0.08,3.0,619,Yes,0
26.0,female,High School,44369.0,2,RENT,3600.0,EDUCATION,9.79,0.08,9.0,610,Yes,0
24.0,male,High School,52104.0,0,OWN,2029.0,EDUCATION,6.22,0.04,3.0,606,Yes,0
28.0,male,Associate,39562.0,9,RENT,5000.0,MEDICAL,6.99,0.13,7.0,631,Yes,0
25.0,female,High School,32351.0,0,RENT,4196.0,DEBTCONSOLIDATION,15.87,0.13,3.0,543,No,1
25.0,male,Bachelor,65451.0,1,MORTGAGE,6000.0,EDUCATION,8.25,0.09,2.0,686,No,0
26.0,female,Associate,73071.0,3,MORTGAGE,2000.0,HOMEIMPROVEMENT,11.01,0.03,4.0,678,Yes,0
40.0,male,High School,60856.0,21,RENT,2000.0,PERSONAL,11.49,0.03,17.0,662,No,0
22.0,female,High School,60937.0,0,RENT,13000.0,MEDICAL,12.23,0.21,3.0,633,No,0
44.0,male,Associate,63591.0,18,RENT,5000.0,DEBTCONSOLIDATION,11.13,0.08,11.0,650,Yes,0
26.0,female,Associate,88578.0,3,RENT,10000.0,PERSONAL,7.29,0.11,3.0,670,No,0
24.0,male,Bachelor,63384.0,1,RENT,4000.0,MEDICAL,9.88,0.06,2.0,660,Yes,0
26.0,male,Bachelor,28655.0,7,RENT,5000.0,PERSONAL,13.57,0.17,2.0,685,Yes,0
22.0,female,Associate,97302.0,0,MORTGAGE,5000.0,VENTURE,13.15,0.05,2.0,611,Yes,0
42.0,male,Associate,87300.0,18,MORTGAGE,14892.0,MEDICAL,6.22,0.17,10.0,673,No,0
24.0,male,Master,18044.0,0,RENT,1813.0,VENTURE,8.01,0.1,3.0,531,Yes,0
23.0,female,Associate,168782.0,1,RENT,12000.0,DEBTCONSOLIDATION,11.12,0.07,3.0,674,Yes,0
34.0,male,High School,75411.0,8,RENT,11200.0,DEBTCONSOLIDATION,10.04,0.15,14.0,595,Yes,0
25.0,female,Bachelor,60498.0,2,MORTGAGE,9250.0,DEBTCONSOLIDATION,13.79,0.15,2.0,607,Yes,0
35.0,male,Bachelor,74233.0,10,MORTGAGE,11883.0,PERSONAL,8.84,0.16,10.0,651,Yes,0
23.0,female,Bachelor,37260.0,1,RENT,8400.0,MEDICAL,11.01,0.23,2.0,704,No,1
33.0,female,Bachelor,65926.0,11,MORTGAGE,3800.0,MEDICAL,8.9,0.06,7.0,692,Yes,0
23.0,male,High School,58374.0,4,RENT,12000.0,PERSONAL,6.03,0.21,2.0,561,No,0
25.0,female,High School,71714.0,1,RENT,6000.0,VENTURE,15.23,0.08,3.0,610,No,1
23.0,male,High School,65978.0,0,RENT,11200.0,EDUCATION,13.99,0.17,2.0,656,No,0
23.0,male,Master,29626.0,3,RENT,4000.0,MEDICAL,11.66,0.14,4.0,647,Yes,0
29.0,female,High School,118599.0,7,MORTGAGE,20000.0,VENTURE,8.96,0.17,9.0,597,Yes,0
28.0,female,High School,52448.0,7,RENT,3000.0,EDUCATION,7.68,0.06,6.0,591,Yes,0
24.0,male,High School,73044.0,4,MORTGAGE,21000.0,DEBTCONSOLIDATION,11.01,0.29,3.0,677,Yes,0
25.0,male,Associate,42784.0,1,RENT,2000.0,VENTURE,9.91,0.05,4.0,645,Yes,0
37.0,female,Associate,78811.0,14,MORTGAGE,17000.0,MEDICAL,11.26,0.22,13.0,518,Yes,0
29.0,male,Master,48989.0,4,RENT,6000.0,MEDICAL,11.07,0.12,6.0,578,Yes,0
22.0,male,High School,165648.0,0,MORTGAGE,25000.0,MEDICAL,9.99,0.15,4.0,619,Yes,0
25.0,male,Bachelor,29626.0,2,RENT,5500.0,PERSONAL,12.87,0.19,5.0,531,Yes,0
23.0,female,Associate,73080.0,2,MORTGAGE,9500.0,PERSONAL,12.53,0.13,2.0,675,Yes,0
25.0,female,Bachelor,27570.0,0,MORTGAGE,5875.0,EDUCATION,6.62,0.21,2.0,680,No,1
29.0,female,High School,116278.0,5,RENT,10714.0,MEDICAL,19.19,0.09,5.0,626,No,1
26.0,female,Bachelor,44024.0,4,MORTGAGE,4500.0,HOMEIMPROVEMENT,10.59,0.1,2.0,673,No,1
26.0,male,Associate,40045.0,8,MORTGAGE,3000.0,MEDICAL,13.22,0.07,4.0,559,Yes,0
24.0,male,Associate,106151.0,0,MORTGAGE,12000.0,VENTURE,5.42,0.11,2.0,555,Yes,0
27.0,female,Associate,113141.0,5,RENT,4200.0,PERSONAL,5.42,0.04,6.0,657,Yes,0
27.0,female,High School,66987.0,7,MORTGAGE,10000.0,HOMEIMPROVEMENT,13.49,0.15,8.0,701,No,0
32.0,male,Bachelor,65951.0,10,MORTGAGE,5000.0,DEBTCONSOLIDATION,6.6,0.08,7.0,688,No,0
42.0,male,Master,164134.0,19,MORTGAGE,8000.0,EDUCATION,6.62,0.05,15.0,728,Yes,0
25.0,male,Bachelor,67097.0,4,RENT,20000.0,VENTURE,12.43,0.3,4.0,659,No,1
25.0,male,Bachelor,41789.0,3,RENT,5600.0,MEDICAL,9.25,0.13,3.0,617,No,0
22.0,female,High School,18121.0,0,RENT,7200.0,DEBTCONSOLIDATION,11.71,0.4,4.0,611,No,1
28.0,female,Bachelor,24970.0,10,RENT,4000.0,VENTURE,13.11,0.16,5.0,632,No,1
32.0,female,Associate,72753.0,13,MORTGAGE,15000.0,EDUCATION,14.83,0.21,9.0,705,No,0
30.0,female,High School,173694.0,6,MORTGAGE,6000.0,VENTURE,6.91,0.03,6.0,553,No,0
23.0,female,High School,80213.0,0,MORTGAGE,2700.0,VENTURE,10.74,0.03,3.0,531,Yes,0
25.0,female,Associate,97318.0,5,MORTGAGE,15500.0,MEDICAL,11.01,0.16,3.0,674,Yes,0
31.0,male,High School,97308.0,8,MORTGAGE,3500.0,MEDICAL,12.61,0.04,10.0,664,No,0
27.0,female,Bachelor,174652.0,7,MORTGAGE,25000.0,VENTURE,11.14,0.14,6.0,677,Yes,0
29.0,male,High School,75350.0,4,MORTGAGE,9000.0,HOMEIMPROVEMENT,6.62,0.12,7.0,565,Yes,0
22.0,female,Associate,109017.0,1,RENT,20000.0,PERSONAL,11.01,0.18,4.0,639,Yes,0
23.0,male,Associate,77586.0,0,RENT,12800.0,EDUCATION,14.35,0.16,4.0,598,No,0
25.0,female,Bachelor,94576.0,2,RENT,11550.0,DEBTCONSOLIDATION,16.77,0.12,2.0,644,No,1
23.0,male,Associate,182316.0,0,RENT,28000.0,DEBTCONSOLIDATION,11.11,0.15,2.0,634,Yes,0
30.0,male,Associate,33592.0,9,RENT,6000.0,EDUCATION,12.42,0.18,5.0,723,No,0
24.0,female,High School,140798.0,0,RENT,8000.0,VENTURE,16.49,0.06,3.0,520,Yes,0
25.0,female,High School,20868.0,0,RENT,1500.0,MEDICAL,6.91,0.07,4.0,574,Yes,0
23.0,female,Associate,101803.0,3,MORTGAGE,23000.0,EDUCATION,11.99,0.23,2.0,705,No,0
31.0,male,Bachelor,24861.0,5,RENT,3900.0,MEDICAL,14.79,0.16,6.0,572,Yes,0
33.0,male,Bachelor,151907.0,6,MORTGAGE,9500.0,HOMEIMPROVEMENT,5.42,0.06,7.0,667,No,0
30.0,female,Master,60949.0,6,MORTGAGE,1874.0,VENTURE,8.06,0.03,9.0,649,No,0
30.0,male,High School,75876.0,6,MORTGAGE,6000.0,HOMEIMPROVEMENT,6.03,0.08,10.0,659,No,0
24.0,male,Master,42323.0,0,RENT,5000.0,DEBTCONSOLIDATION,16.49,0.12,3.0,682,No,1
35.0,male,Master,61032.0,16,RENT,7200.0,VENTURE,11.99,0.12,9.0,693,No,0
26.0,female,Master,190662.0,4,RENT,4000.0,HOMEIMPROVEMENT,14.84,0.02,3.0,670,No,1
25.0,male,Bachelor,37063.0,5,MORTGAGE,5000.0,VENTURE,6.03,0.13,3.0,663,Yes,0
24.0,male,Associate,111729.0,4,RENT,25000.0,VENTURE,12.73,0.22,4.0,642,Yes,0
34.0,female,Bachelor,63152.0,15,RENT,1672.0,PERSONAL,11.63,0.03,15.0,700,No,1
24.0,female,Bachelor,40163.0,3,RENT,1200.0,MEDICAL,13.11,0.03,2.0,588,Yes,0
25.0,male,High School,94257.0,2,RENT,14000.0,HOMEIMPROVEMENT,10.99,0.15,2.0,660,Yes,0
33.0,male,Master,142370.0,7,MORTGAGE,25000.0,DEBTCONSOLIDATION,14.96,0.18,9.0,656,No,1
29.0,female,Bachelor,38314.0,7,MORTGAGE,3000.0,DEBTCONSOLIDATION,16.82,0.08,5.0,571,No,1
28.0,male,Associate,52818.0,6,MORTGAGE,4000.0,PERSONAL,12.69,0.08,5.0,615,No,0
26.0,male,Doctorate,84828.0,1,MORTGAGE,14000.0,DEBTCONSOLIDATION,13.49,0.17,2.0,674,Yes,0
34.0,male,Bachelor,37887.0,13,RENT,10000.0,DEBTCONSOLIDATION,10.37,0.26,10.0,704,No,1
41.0,male,High School,18276.0,17,RENT,1800.0,PERSONAL,11.01,0.1,17.0,667,No,0
32.0,female,High School,51647.0,10,RENT,5000.0,DEBTCONSOLIDATION,10.08,0.1,9.0,627,Yes,0
39.0,female,High School,68366.0,16,MORTGAGE,10000.0,PERSONAL,12.73,0.15,12.0,642,No,0
38.0,female,Associate,36921.0,16,RENT,2200.0,DEBTCONSOLIDATION,11.01,0.06,11.0,692,Yes,0
24.0,female,Bachelor,58615.0,0,OWN,2200.0,VENTURE,15.27,0.04,4.0,637,Yes,0
24.0,female,Associate,65882.0,3,MORTGAGE,13000.0,PERSONAL,7.49,0.2,2.0,557,Yes,0
25.0,female,Bachelor,144780.0,2,RENT,11000.0,DEBTCONSOLIDATION,12.18,0.08,4.0,679,No,0
25.0,female,Master,93712.0,5,MORTGAGE,16000.0,EDUCATION,14.64,0.17,3.0,580,Yes,0
33.0,female,Associate,33040.0,10,OWN,7000.0,VENTURE,11.36,0.21,9.0,546,Yes,0
25.0,female,Bachelor,73006.0,1,RENT,1200.0,DEBTCONSOLIDATION,13.5,0.02,4.0,641,Yes,0
32.0,female,Associate,133178.0,9,MORTGAGE,25000.0,EDUCATION,11.31,0.19,8.0,673,Yes,0
30.0,male,Bachelor,60775.0,5,MORTGAGE,10000.0,DEBTCONSOLIDATION,11.01,0.16,8.0,643,Yes,0
26.0,female,Associate,33534.0,2,MORTGAGE,3025.0,PERSONAL,15.95,0.09,2.0,556,Yes,0
23.0,male,High School,55671.0,0,RENT,10000.0,MEDICAL,7.29,0.18,2.0,579,No,0
23.0,male,Bachelor,97134.0,3,OWN,30000.0,VENTURE,9.91,0.31,3.0,629,Yes,0
27.0,male,Associate,28837.0,4,OWN,5000.0,MEDICAL,11.48,0.17,8.0,622,Yes,0
25.0,female,Bachelor,80399.0,1,MORTGAGE,4000.0,MEDICAL,12.18,0.05,3.0,620,Yes,0
30.0,female,Master,67288.0,5,MORTGAGE,12000.0,DEBTCONSOLIDATION,10.38,0.18,10.0,637,Yes,0
30.0,male,Bachelor,75124.0,10,MORTGAGE,18195.0,DEBTCONSOLIDATION,13.36,0.24,5.0,702,No,0
24.0,female,High School,40716.0,2,RENT,5000.0,MEDICAL,11.01,0.12,3.0,682,No,0
24.0,female,Associate,82711.0,0,MORTGAGE,8000.0,MEDICAL,7.49,0.1,4.0,657,Yes,0
20.0,male,High School,113782.0,0,RENT,5000.0,EDUCATION,16.02,0.04,3.0,520,Yes,0
34.0,female,Master,159534.0,11,MORTGAGE,11569.0,HOMEIMPROVEMENT,11.91,0.07,7.0,644,Yes,0
24.0,male,Associate,145016.0,2,MORTGAGE,10000.0,PERSONAL,10.21,0.07,4.0,625,Yes,0
26.0,male,Associate,24855.0,6,RENT,4000.0,PERSONAL,13.79,0.16,4.0,609,Yes,0
26.0,female,Bachelor,156845.0,5,MORTGAGE,10000.0,PERSONAL,6.03,0.06,2.0,680,Yes,0
26.0,male,Associate,48596.0,4,RENT,15000.0,DEBTCONSOLIDATION,14.22,0.31,3.0,653,No,1
24.0,female,Bachelor,91190.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,9.48,0.11,3.0,641,Yes,0
27.0,female,Master,70818.0,3,RENT,5900.0,HOMEIMPROVEMENT,9.32,0.08,6.0,649,Yes,0
22.0,male,Associate,95854.0,0,MORTGAGE,35000.0,VENTURE,13.8,0.37,2.0,663,Yes,0
22.0,female,Associate,65809.0,1,MORTGAGE,7000.0,MEDICAL,10.65,0.11,4.0,679,No,0
25.0,female,Associate,58583.0,0,RENT,7000.0,MEDICAL,7.51,0.12,3.0,676,Yes,0
23.0,female,Bachelor,58737.0,0,RENT,15000.0,EDUCATION,7.89,0.26,3.0,672,No,1
23.0,male,Associate,76632.0,1,RENT,2400.0,DEBTCONSOLIDATION,7.9,0.03,4.0,684,No,0
32.0,male,Associate,29300.0,9,RENT,10800.0,DEBTCONSOLIDATION,7.75,0.37,8.0,605,No,1
26.0,male,Master,81343.0,4,MORTGAGE,29000.0,VENTURE,7.51,0.36,2.0,564,Yes,0
35.0,female,Master,613103.0,10,RENT,1800.0,PERSONAL,13.48,0.0,6.0,571,No,0
27.0,male,Associate,180806.0,3,MORTGAGE,14244.0,DEBTCONSOLIDATION,7.68,0.08,6.0,667,Yes,0
27.0,male,High School,76839.0,3,MORTGAGE,4500.0,DEBTCONSOLIDATION,8.88,0.06,7.0,540,No,0
24.0,male,Bachelor,67827.0,0,MORTGAGE,8000.0,MEDICAL,9.92,0.12,3.0,685,No,0
24.0,male,Bachelor,84396.0,3,RENT,15000.0,VENTURE,13.24,0.18,4.0,570,Yes,0
22.0,female,Associate,49444.0,0,RENT,12000.0,DEBTCONSOLIDATION,13.22,0.24,4.0,622,Yes,0
33.0,male,Associate,66877.0,13,RENT,8500.0,HOMEIMPROVEMENT,9.25,0.13,7.0,734,No,0
23.0,male,Associate,60405.0,0,MORTGAGE,10000.0,VENTURE,14.27,0.17,3.0,671,Yes,0
32.0,male,Bachelor,170134.0,9,RENT,10000.0,PERSONAL,14.79,0.06,9.0,598,No,0
33.0,male,Master,90691.0,11,RENT,3600.0,VENTURE,15.27,0.04,9.0,702,Yes,0
28.0,female,Associate,92007.0,5,RENT,3400.0,DEBTCONSOLIDATION,8.49,0.04,5.0,635,No,0
26.0,female,Bachelor,46460.0,7,MORTGAGE,10000.0,VENTURE,13.35,0.22,2.0,646,Yes,0
35.0,female,Bachelor,71866.0,10,RENT,10000.0,PERSONAL,13.49,0.14,10.0,644,No,1
23.0,female,High School,109266.0,0,RENT,2499.0,VENTURE,13.22,0.02,3.0,659,No,0
28.0,male,Bachelor,121048.0,6,MORTGAGE,2000.0,MEDICAL,11.76,0.02,5.0,664,Yes,0
25.0,female,Bachelor,73068.0,2,RENT,7600.0,HOMEIMPROVEMENT,12.21,0.1,4.0,685,Yes,0
25.0,female,Master,67040.0,2,RENT,6000.0,HOMEIMPROVEMENT,15.0,0.09,3.0,708,No,0
23.0,male,Bachelor,32589.0,3,RENT,3800.0,DEBTCONSOLIDATION,7.9,0.12,4.0,670,No,0
25.0,male,Bachelor,101952.0,5,RENT,10000.0,HOMEIMPROVEMENT,13.49,0.1,2.0,713,Yes,0
25.0,female,Bachelor,50402.0,0,OWN,4000.0,VENTURE,6.76,0.08,3.0,652,Yes,0
24.0,female,High School,144930.0,0,MORTGAGE,3745.0,VENTURE,5.77,0.03,4.0,638,Yes,0
25.0,male,Associate,63727.0,0,RENT,12000.0,EDUCATION,13.08,0.19,4.0,681,Yes,0
23.0,male,Bachelor,35645.0,3,OWN,2000.0,VENTURE,13.16,0.06,3.0,542,No,0
28.0,male,High School,111247.0,5,MORTGAGE,20000.0,MEDICAL,15.13,0.18,6.0,660,No,1
27.0,male,High School,32216.0,5,MORTGAGE,5000.0,MEDICAL,11.79,0.16,6.0,628,Yes,0
